No, Long, Short, Vmax, Length, Len[nano],Start,End,total
134,5259.2,5259.2,436.963,2.96e-07,296,7.68e-07,1.064e-06,192,266,5556.31
135,5252.07,5252.07,441.57,2.96e-07,296,7.76e-07,1.072e-06,194,268,5554.82
136,5192.45,5192.45,437.965,2.8e-07,280,7.68e-07,1.048e-06,192,262,5339.74
137,5244.38,5244.38,440.108,2.88e-07,288,7.76e-07,1.064e-06,194,266,5530.85
138,5202.08,5202.08,438.385,2.88e-07,288,7.68e-07,1.056e-06,192,264,5305.71
139,5275.05,5275.05,438.686,3.04e-07,304,7.76e-07,1.08e-06,194,270,5582.04
140,5273.36,5273.36,440.909,2.96e-07,296,7.68e-07,1.064e-06,192,266,5571.41
141,5266.95,5266.95,437.003,2.96e-07,296,7.68e-07,1.064e-06,192,266,5575.59
142,5167.51,5167.51,438.486,2.8e-07,280,7.76e-07,1.056e-06,194,264,5321.19
143,5274.56,5274.56,438.766,2.96e-07,296,7.68e-07,1.064e-06,192,266,5577.98
144,5240.76,5240.76,440.268,2.88e-07,288,7.76e-07,1.064e-06,194,266,5548.7
145,5203.48,5203.48,438.025,2.88e-07,288,7.68e-07,1.056e-06,192,264,5354.66
146,5243.86,5243.86,440.148,2.96e-07,296,7.76e-07,1.072e-06,194,268,5552.42
147,5260.06,5260.06,439.747,2.88e-07,288,7.68e-07,1.056e-06,192,264,5542.89
148,5245.46,5245.46,440.568,2.88e-07,288,7.76e-07,1.064e-06,194,266,5563.12
149,5260.68,5260.68,439.066,2.96e-07,296,7.68e-07,1.064e-06,192,266,5536.14
150,5252.93,5252.93,440.268,2.88e-07,288,7.76e-07,1.064e-06,194,266,5583.79
151,5198.5,5198.5,438.125,2.88e-07,288,7.68e-07,1.056e-06,192,264,5318.71
152,5168.59,5168.59,438.205,2.72e-07,272,7.76e-07,1.048e-06,194,262,5307.21
153,5196.81,5196.81,437.925,2.8e-07,280,7.68e-07,1.048e-06,192,262,5324.4
154,5177.09,5177.09,438.486,2.8e-07,280,7.76e-07,1.056e-06,194,264,5316.42
155,5199.56,5199.56,438.065,2.8e-07,280,7.68e-07,1.048e-06,192,262,5345.89
156,5222.65,5222.65,440.128,2.88e-07,288,7.76e-07,1.064e-06,194,266,5525.14
157,5261.79,5261.79,438.526,2.96e-07,296,7.68e-07,1.064e-06,192,266,5569.97
158,5172.1,5172.1,439.507,2.8e-07,280,7.76e-07,1.056e-06,194,264,5325.7
159,5185.16,5185.16,435.822,2.8e-07,280,7.68e-07,1.048e-06,192,262,5322.13
160,5284.54,5284.54,441.209,3.04e-07,304,7.68e-07,1.072e-06,192,268,5604.66
161,5273.82,5273.82,438.866,3.04e-07,304,7.76e-07,1.08e-06,194,270,5582.3
162,5206.21,5206.21,438.445,2.88e-07,288,7.68e-07,1.056e-06,192,264,5350.49
163,5176.04,5176.04,438.666,2.8e-07,280,7.76e-07,1.056e-06,194,264,5318.95
164,5275.47,5275.47,439.587,2.96e-07,296,7.68e-07,1.064e-06,192,266,5597.89
165,5175.3,5175.3,439.247,2.8e-07,280,7.76e-07,1.056e-06,194,264,5359.41
166,5257.9,5257.9,437.364,2.96e-07,296,7.68e-07,1.064e-06,192,266,5573.13
167,5207.31,5207.31,439.066,2.88e-07,288,7.68e-07,1.056e-06,192,264,5326.94
168,5250.17,5250.17,439.467,2.96e-07,296,7.76e-07,1.072e-06,194,268,5543.97
169,5278.43,5278.43,439.847,3.04e-07,304,7.68e-07,1.072e-06,192,268,5604.11
170,5204.76,5204.76,439.106,2.88e-07,288,7.68e-07,1.056e-06,192,264,5343.38
171,5184.96,5184.96,437.825,2.8e-07,280,7.76e-07,1.056e-06,194,264,5330.94
172,5270.66,5270.66,439.527,2.96e-07,296,7.68e-07,1.064e-06,192,266,5570.83
173,5254.28,5254.28,440.849,2.96e-07,296,7.76e-07,1.072e-06,194,268,5619.3
174,5192.59,5192.59,436.202,2.8e-07,280,7.68e-07,1.048e-06,192,262,5331.75
175,5269.76,5269.76,441.109,2.96e-07,296,7.68e-07,1.064e-06,192,266,5530.79
176,5184.16,5184.16,438.265,2.8e-07,280,7.76e-07,1.056e-06,194,264,5299.88
177,5251.51,5251.51,439.167,2.88e-07,288,7.68e-07,1.056e-06,192,264,5552.64
178,5170.44,5170.44,438.966,2.8e-07,280,7.76e-07,1.056e-06,194,264,5330.58
179,5249.31,5249.31,437.724,2.96e-07,296,7.68e-07,1.064e-06,192,266,5529.81
180,5211.41,5211.41,438.926,2.88e-07,288,7.68e-07,1.056e-06,192,264,5337.93
181,5249.35,5249.35,440.929,2.96e-07,296,7.76e-07,1.072e-06,194,268,5588.67
182,5194.75,5194.75,436.783,2.8e-07,280,7.68e-07,1.048e-06,192,262,5332.13
183,5289.27,5289.27,440.709,3.04e-07,304,7.68e-07,1.072e-06,192,268,5605.22
184,5246.92,5246.92,439.567,2.96e-07,296,7.76e-07,1.072e-06,194,268,5545.47
185,5184.24,5184.24,437.464,2.8e-07,280,7.68e-07,1.048e-06,192,262,5287.28
186,5163.97,5163.97,439.066,2.8e-07,280,7.76e-07,1.056e-06,194,264,5336.83
187,5176.88,5176.88,437.164,2.72e-07,272,7.76e-07,1.048e-06,194,262,5325.64
188,5278.29,5278.29,439.827,3.04e-07,304,7.68e-07,1.072e-06,192,268,5577.62
189,5295.97,5295.97,441.39,3.04e-07,304,7.68e-07,1.072e-06,192,268,5620.08
190,5264.31,5264.31,440.809,2.96e-07,296,7.76e-07,1.072e-06,194,268,5626.35
191,5270.54,5270.54,438.245,2.96e-07,296,7.68e-07,1.064e-06,192,266,5597.89
192,5282.2,5282.2,441.31,2.96e-07,296,7.68e-07,1.064e-06,192,266,5578.14
193,5179.57,5179.57,439.247,2.8e-07,280,7.76e-07,1.056e-06,194,264,5340.32
194,5266.75,5266.75,438.105,2.96e-07,296,7.68e-07,1.064e-06,192,266,5545.41
195,5191.59,5191.59,439.006,2.8e-07,280,7.68e-07,1.048e-06,192,262,5334.15
196,5235.15,5235.15,440.028,2.88e-07,288,7.76e-07,1.064e-06,194,266,5520.6
197,5203.96,5203.96,436.983,2.8e-07,280,7.68e-07,1.048e-06,192,262,5354.86
198,5280.61,5280.61,440.829,3.04e-07,304,7.68e-07,1.072e-06,192,268,5616.53
199,5257.06,5257.06,439.867,2.96e-07,296,7.76e-07,1.072e-06,194,268,5590.43
200,5256.18,5256.18,438.606,2.96e-07,296,7.68e-07,1.064e-06,192,266,5543.53
201,5284.64,5284.64,440.969,3.04e-07,304,7.68e-07,1.072e-06,192,268,5592.02
202,5247.99,5247.99,439.267,2.88e-07,288,7.76e-07,1.064e-06,194,266,5556.89
203,5275.65,5275.65,439.026,3.04e-07,304,7.68e-07,1.072e-06,192,268,5586.69
204,5206.33,5206.33,439.146,2.88e-07,288,7.68e-07,1.056e-06,192,264,5369.98
205,5194.73,5194.73,438.185,2.8e-07,280,7.76e-07,1.056e-06,194,264,5338.48
206,5200.82,5200.82,437.284,2.88e-07,288,7.68e-07,1.056e-06,192,264,5356.44
207,5271.44,5271.44,440.949,2.96e-07,296,7.68e-07,1.064e-06,192,266,5554.18
208,5176.74,5176.74,437.704,2.8e-07,280,7.76e-07,1.056e-06,194,264,5332.93
209,5195.19,5195.19,436.663,2.8e-07,280,7.68e-07,1.048e-06,192,262,5331.13
210,5195.65,5195.65,439.086,2.88e-07,288,7.68e-07,1.056e-06,192,264,5343.16
211,5165.47,5165.47,439.066,2.72e-07,272,7.76e-07,1.048e-06,194,262,5327.12
